Date,Year,Month,Season,Crop,Region,Previous_Price,Rainfall_mm,Supply_tonnes,Demand_tonnes,Temperature_C,Humidity_Percent,Market_Distance_km,Current_Price
2022-02-19,2022,2,Winter,Cauliflower,Mymensingh,15.0,53.7,3655.0,3181.0,15.7,56.2,50.0,15.38
2022-02-19,2022,2,Winter,Potato,Mymensingh,15.76,60.9,1177.0,1496.0,16.1,69.2,65.3,15.28
2022-02-20,2022,2,Winter,Wheat,Rangpur,90.0,60.7,1289.0,1302.0,22.7,N/A,78.8,89.89
2022-02-20,2022,2,Winter,Cauliflower,Chittagong,15.0,74.5,3966.0,3140.0,22.3,52.7,72.2,15.0
2022-02-20,2022,2,Winter,Rice,Sylhet,110.0,43.2,3156.0,3588.0,17.3,62.9,114.1,110.0
2022-02-20,2022,2,Winter,Cabbage,Rangpur,10.0,47.5,1926.0,1901.0,20.2,45.4,142.6,11.78
2022-02-21,2022,2,Winter,Wheat,Rangpur,90.0,29.6,1544.0,1399.0,18.7,61.1,136.7,90.0
2022-02-21,2022,2,Winter,Wheat,Mymensingh,90.0,13.1,3683.0,4571.0,null,55.8,73.5,90.0
2022-02-21,2022,2,Winter,Potato,Mymensingh,27.09,32.7,4547.0,5603.0,17.9,58.9,90.6,28.77
2022-02-21,2022,2,Winter,Onion,Khulna,63.23,60.0,3562.0,3204.0,15.5,73.1,43.0,62.63
2022-02-22,2022,2,Winter,Eggplant,Rangpur,31.09,57.8,4279.0,4380.0,21.5,55.4,30.9,31.86
2022-02-23,2022,2,Winter,Onion,Rangpur,37.69,15.9,3577.0,3349.0,18.6,54.1,46.6,42.01
2022-02-23,2022,2,Winter,Cauliflower,Dhaka,19.67,39.3,2850.0,3151.0,24.1,56.8,136.5,18.73
2022-02-24,2022,2,Winter,Rice,Chittagong,110.0,22.5,3971.0,4192.0,23.4,66.0,94.4,110.0
2022-02-24,2022,2,Winter,Cabbage,Khulna,15.92,13.1,2413.0,2235.0,24.4,49.4,18.7,13.91
2022-02-24,2022,2,Winter,Rice,Khulna,109.7,56.8,3145.0,3190.0,24.6,71.5,147.6,110.0
2022-02-24,2022,2,Winter,Wheat,Chittagong,90.0,62.9,5080.0,4986.0,18.7,62.8,102.0,90.0
2022-02-25,2022,2,Winter,Onion,Barisal,66.62,72.8,4133.0,3784.0,15.8,64.0,111.6,65.59
2022-02-25,2022,2,Winter,Cauliflower,Rangpur,15.38,41.8,5544.0,5822.0,16.8,71.8,59.7,15.61
2022-02-25,2022,2,Winter,Cauliflower,Rajshahi,15.0,25.0,5709.0,7130.0,15.9,47.8,122.7,19.16
2022-02-26,2022,2,Winter,Wheat,Mymensingh,90.0,17.7,1651.0,2102.0,18.6,63.5,22.2,90.0
2022-02-26,2022,2,Winter,Eggplant,Dhaka,55.5,36.6,4270.0,4353.0,21.6,missing,115.6,58.25
2022-02-26,2022,2,Winter,Rice,Rajshahi,110.0,75.3,1487.0,1734.0,15.2,73.1,102.8,110.0
2022-02-26,2022,2,Winter,Cabbage,Barisal,12.55,49.8,4618.0,3455.0,20.1,63.8,77.7,13.12
2022-02-27,2022,2,Winter,Potato,Khulna,29.14,77.0,4793.0,5516.0,18.5,66.3,97.1,30.88
2022-02-27,2022,2,Winter,Cauliflower,Rajshahi,18.31,66.3,3291.0,2776.0,24.5,67.0,46.8,15.0
2022-02-27,2022,2,Winter,Cauliflower,Barisal,15.0,37.6,3811.0,2955.0,20.0,67.1,54.6,15.0
2022-02-28,2022,2,Winter,Wheat,Rangpur,90.0,71.8,3695.0,4173.0,21.1,74.7,108.6,90.0
2022-02-28,2022,2,Winter,Cauliflower,Dhaka,15.0,65.2,2963.0,3622.0,16.5,56.0,68.0,18.11
2022-02-28,2022,2,Winter,Eggplant,Sylhet,41.82,76.6,5458.0,4843.0,17.7,64.2,22.9,46.25
2022-02-28,2022,2,Winter,Cabbage,Dhaka,18.77,34.8,3635.0,3895.0,21.0,46.2,16.5,14.63
2022-03-01,2022,3,summer,wheat,Khulna,90.0,109.4,3736.0,4807.0,37.9,68.0,24.1,90.0
2022-03-01,2022,3,Summer,Eggplant,Rangpur,39.65,NULL,1343.0,1618.0,34.0,66.0,138.3,42.21
2022-03-01,2022,3,Summer,Tomato,Rangpur,33.23,146.3,3319.0,2542.0,34.3,59.5,24.9,33.74
2022-03-02,2022,3,Summer,Cauliflower,Chittagong,15.0,85.5,3660.0,3610.0,37.3,66.1,74.5,15.08
2022-03-02,2022,3,Summer,Cabbage,Dhaka,13.55,125.6,4910.0,4284.0,30.6,40.2,49.5,14.33
2022-03-02,2022,3,Summer,Rice,Barisal,110.0,74.8,3387.0,2582.0,35.2,67.6,103.9,110.0
2022-03-02,2022,3,Summer,Rice,Rajshahi,110.0,107.7,5285.0,5426.0,29.8,57.9,99.4,108.14
2022-03-02,2022,3,Summer,Rice,Rajshahi,109.58,111.1,4626.0,3664.0,28.2,40.2,117.8,106.7
2022-03-04,2022,3,Summer,Eggplant,Rangpur,28.26,144.4,3509.0,4470.0,32.8,49.2,74.5,31.86
2022-03-05,2022,3,Summer,Tomato,Khulna,33.69,95.4,1985.0,1819.0,30.9,44.3,59.5,31.96
2022-03-05,2022,3,Summer,Eggplant,Dhaka,35.66,132.4,3923.0,4100.0,30.3,66.2,98.4,33.36
2022-03-06,2022,3,Summer,Onion,Mymensingh,63.06,85.1,3837.0,3962.0,33.5,53.4,94.0,62.6
2022-03-06,2022,3,Summer,Cabbage,Rangpur,14.29,119.3,1684.0,1612.0,32.0,52.6,18.8,15.56
2022-03-08,2022,3,Summer,Potato,Mymensingh,35.99,146.7,4962.0,6041.0,32.5,64.5,113.1,38.21
2022-03-08,2022,3,Summer,Wheat,Dhaka,89.26,148.0,3058.0,2512.0,28.8,45.8,93.7,88.8
2022-03-08,2022,3,Summer,Onion,Dhaka,23.98,50.9,4905.0,4817.0,32.0,59.8,54.0,28.04
2022-03-08,2022,3,Summer,Cabbage,Sylhet,16.85,66.3,3013.0,3022.0,37.6,68.9,55.8,18.72
2022-03-08,2022,3,Summer,Tomato,Khulna,75.15,70.8,3252.0,3599.0,29.9,59.7,135.7,79.02
2022-03-09,2022,3,Summer,Eggplant,Khulna,36.89,137.7,2639.0,3105.0,34.8,67.6,140.8,38.02
2022-03-09,2022,3,Summer,Eggplant,Barisal,36.37,137.0,1257.0,1579.0,32.5,60.4,144.5,37.46
2022-03-09,2022,3,Summer,Eggplant,Khulna,68.5,110.7,3000.0,2283.0,34.4,48.3,58.6,69.36
2022-03-09,2022,3,Summer,Tomato,Sylhet,31.12,144.6,1932.0,1733.0,37.8,58.0,119.6,30.28
2022-03-10,2022,3,Summer,Onion,Mymensingh,34.85,91.2,5454.0,6981.0,32.0,40.7,26.1,34.45
2022-03-10,2022,3,Summer,Potato,Dhaka,13.25,91.1,2133.0,1839.0,28.6,47.9,132.2,12.5
2022-03-10,2022,3,Summer,Cauliflower,Khulna,16.65,83.8,2503.0,2028.0,35.1,69.5,8.8,15.72
2022-03-10,2022,3,Summer,Cabbage,Sylhet,10.0,65.7,2522.0,2883.0,37.0,42.5,80.1,12.49
2022-03-10,2022,3,Summer,Tomato,Khulna,42.45,NA,1248.0,1077.0,34.0,64.4,77.1,39.51
2022-03-11,2022,3,Summer,Wheat,Rangpur,90.0,60.9,3934.0,3819.0,36.9,42.8,20.1,310.61
2022-03-11,2022,3,Summer,Onion,Rangpur,27.68,123.1,1389.0,1776.0,33.9,48.7,149.5,30.16
2022-03-11,2022,3,Summer,Cauliflower,Mymensingh,17.11,129.2,2834.0,2017.0,34.5,59.5,54.3,18.12
2022-03-12,2022,3,Summer,Eggplant,Khulna,37.46,108.9,23243.0,1927.0,34.9,45.4,84.4,161.24
2022-03-12,2022,3,Summer,Wheat,Chittagong,90.0,71.8,1342.0,1365.0,31.4,53.0,82.8,90.0
2022-03-14,2022,3,Summer,Potato,Chittagong,36.63,96.8,2703.0,2933.0,36.3,44.9,121.5,39.73
2022-03-14,2022,3,Summer,Potato,Dhaka,18.92,143.3,3235.0,2719.0,34.0,52.9,7.9,20.61
2022-03-14,2022,3,Summer,Tomato,Khulna,36.33,113.1,4035.0,3330.0,32.5,56.8,21.7,37.21
2022-03-15,2022,3,Summer,Cabbage,Chittagong,14.94,70.0,5987.0,4837.0,35.7,40.8,110.4,19.16
2022-03-15,2022,3,Summer,Eggplant,Rajshahi,27.95,50.4,1621.0,1936.0,34.3,54.4,19.1,26.37
2022-03-15,2022,3,Summer,Potato,Chittagong,35.96,102.1,4454.0,5450.0,34.9,52.5,88.1,38.04
2022-03-15,2022,3,Summer,Tomato,Khulna,30.32,127.3,1259.0,1402.0,33.8,40.1,55.5,35.62
2022-03-16,2022,3,Summer,Cauliflower,Khulna,15.2,52.3,3881.0,4142.0,30.3,42.7,72.1,15.0
2022-03-17,2022,3,Summer,Wheat,Sylhet,83.26,124.0,4015.0,3344.0,34.1,63.0,58.5,81.67
2022-03-17,2022,3,Summer,Onion,Rangpur,35.28,142.6,5004.0,3665.0,N/A,51.7,13.2,32.66
2022-03-17,2022,3,Summer,Onion,Chittagong,43.52,65.0,4405.0,3395.0,37.4,50.0,25.2,44.6
2022-03-18,2022,3,Summer,Potato,Mymensingh,49.09,91.0,1201.0,1503.0,36.9,64.8,12.6,49.58
2022-03-18,2022,3,Summer,Wheat,Dhaka,90.0,126.2,3399.0,3261.0,30.2,45.2,57.8,90.0
2022-03-18,2022,3,Summer,Cauliflower,Rangpur,18.55,99.8,4409.0,4342.0,35.9,66.9,113.7,19.15
2022-03-19,2022,3,Summer,Eggplant,Khulna,48.32,69.9,4034.0,4482.0,36.1,51.5,85.7,49.02
2022-03-19,2022,3,Summer,Onion,Rangpur,48.96,91.1,4605.0,3571.0,33.1,47.8,59.0,45.02
2022-03-19,2022,3,Summer,Eggplant,Rangpur,28.86,94.5,3098.0,2925.0,30.2,44.2,130.1,33.07
2022-03-19,2022,3,Summer,Cauliflower,Rangpur,17.95,149.2,5191.0,3948.0,32.7,47.1,131.9,17.89
2022-03-20,2022,3,Summer,Cauliflower,Rangpur,15.66,124.4,3693.0,2798.0,35.5,52.8,127.7,19.2
2022-03-22,2022,3,Summer,Eggplant,Chittagong,31.11,89.5,4536.0,5836.0,35.4,66.8,29.5,30.81
2022-03-22,2022,3,Summer,Potato,Rajshahi,28.68,65.7,5792.0,7464.0,34.5,63.7,118.1,30.02
2022-03-23,2022,3,Summer,Eggplant,Barisal,44.8,73.6,3531.0,3139.0,36.6,68.5,117.0,44.35
2022-03-23,2022,3,Summer,Cauliflower,Khulna,15.0,63.7,4876.0,4052.0,32.6,40.9,20.7,17.55
2022-03-24,2022,3,Summer,Cabbage,Barisal,12.5,141.7,1259.0,1411.0,33.9,63.5,21.3,11.16
2022-03-24,2022,3,Summer,Rice,Dhaka,110.0,109.6,3685.0,4775.0,31.0,49.0,37.2,110.0
2022-03-24,2022,3,Summer,Potato,Khulna,50.0,122.9,1247.0,898.0,37.4,67.1,52.1,46.39
2022-03-24,2022,3,Summer,Rice,Barisal,106.75,139.7,2915.0,2192.0,33.9,40.9,63.7,107.27
2022-03-24,2022,3,Summer,Potato,Mymensingh,22.4,113.3,3869.0,4730.0,33.1,60.6,71.7,21.53
2022-03-24,2022,3,Summer,Wheat,Chittagong,89.65,90.5,3686.0,3880.0,31.7,66.4,50.1,90.0
2022-03-25,2022,3,Summer,Wheat,Khulna,88.04,66.6,3249.0,3623.0,33.0,56.0,133.6,90.0
2022-03-25,2022,3,Summer,Rice,Mymensingh,109.38,67.7,4329.0,3770.0,30.9,64.8,134.5,107.28
2022-03-25,2022,3,Summer,Cabbage,Dhaka,13.11,99.3,2090.0,1490.0,28.6,59.1,8.3,13.84
2022-03-25,2022,3,Summer,Cabbage,Rangpur,10.72,108.0,2021.0,2549.0,31.3,57.9,89.6,12.49
2022-03-26,2022,3,Summer,Eggplant,Barisal,27.1,114.7,2573.0,3132.0,28.5,59.7,44.6,28.48
2022-03-26,2022,3,Summer,Onion,Barisal,25.69,148.5,2050.0,2509.0,30.1,45.1,131.0,28.69
2022-03-26,2022,3,Summer,Onion,Mymensingh,50.55,140.2,5650.0,6054.0,36.8,58.7,51.1,48.61
2022-03-26,2022,3,Summer,Cauliflower,Chittagong,16.75,87.8,1216.0,1515.0,35.9,64.3,10.9,18.78
2022-03-27,2022,3,Summer,Potato,Sylhet,37.75,60.6,2360.0,1826.0,32.5,44.2,12.3,40.24
2022-03-27,2022,3,Summer,Potato,Khulna,35.12,121.3,3928.0,4984.0,35.3,63.5,57.7,35.51
2022-03-28,2022,3,Summer,Tomato,Khulna,79.82,115.9,4210.0,5464.0,34.0,54.9,107.2,78.51
2022-03-29,2022,3,Summer,Tomato,Khulna,37.77,56.6,4544.0,4869.0,31.0,45.1,87.9,38.69
2022-03-29,2022,3,Summer,Eggplant,Rangpur,34.82,114.9,1428.0,1007.0,35.8,63.7,44.6,33.0
2022-03-29,2022,3,Summer,Rice,Rangpur,110.0,105.2,2033.0,2564.0,29.8,40.4,118.6,110.0
2022-03-30,2022,3,Summer,Onion,Barisal,39.65,118.7,5459.0,4742.0,31.9,57.5,116.1,36.87
2022-03-30,2022,3,Summer,Onion,Chittagong,32.7,66.4,2674.0,3268.0,34.5,44.4,132.0,35.23
2022-03-30,2022,3,Summer,Rice,Barisal,110.0,71.2,4934.0,5200.0,29.8,69.7,55.3,110.0
2022-03-30,2022,3,Summer,Cauliflower,Mymensingh,15.08,62.5,2974.0,2363.0,33.0,54.7,104.2,15.0
2022-03-30,2022,3,Summer,Eggplant,Chittagong,57.21,64.9,5204.0,5371.0,30.5,47.3,60.9,56.66
2022-03-30,2022,3,Summer,Eggplant,Mymensingh,20.62,112.4,4455.0,4081.0,28.7,55.2,125.7,22.38
2022-03-31,2022,3,Summer,Eggplant,Chittagong,30.99,118.6,1928.0,2288.0,37.5,42.6,41.0,32.89
2022-03-31,2022,3,Summer,Rice,Chittagong,107.88,135.3,2832.0,3412.0,35.6,48.7,34.5,108.83
2022-03-31,2022,3,Summer,Rice,Rajshahi,107.77,142.2,5456.0,6979.0,37.4,46.0,146.0,110.0
2022-04-01,2022,4,Summer,Tomato,Dhaka,35.33,137.7,4755.0,5898.0,33.1,52.6,117.2,41.26
2022-04-01,2022,4,Summer,Wheat,Mymensingh,88.8,57.9,1223.0,1480.0,37.0,44.9,19.7,90.0
2022-04-02,2022,4,Summer,Cauliflower,Chittagong,21.62,80.6,3279.0,4112.0,33.1,62.9,64.2,22.76
2022-04-03,2022,4,Summer,Rice,Dhaka,110.0,94.9,5689.0,4458.0,36.5,56.5,27.4,110.0
2022-04-03,2022,4,Summer,Cabbage,Barisal,10.0,81.7,1424.0,1298.0,35.4,40.1,41.9,14.21
2022-04-04,2022,4,Summer,Rice,Dhaka,108.03,51.6,3378.0,4047.0,32.2,49.0,51.0,108.43
2022-04-04,2022,4,Summer,Potato,Barisal,44.06,99.4,3208.0,3557.0,34.5,68.8,36.8,42.55
2022-04-04,2022,4,Summer,Eggplant,Khulna,48.21,125.4,1788.0,1477.0,37.7,46.5,105.2,44.8
2022-04-04,2022,4,Summer,Rice,Sylhet,110.0,105.3,5668.0,7079.0,35.8,57.8,49.4,110.0
2022-04-04,2022,4,Summer,Cabbage,Rangpur,10.0,66.6,4261.0,5448.0,34.5,47.2,44.8,10.24
2022-04-04,2022,4,Summer,Onion,Mymensingh,61.09,51.9,3733.0,4062.0,36.9,48.1,84.6,60.33
2022-04-04,2022,4,Summer,Onion,Barisal,59.76,129.7,4096.0,5263.0,35.4,47.8,148.2,58.96
2022-04-05,2022,4,Summer,Cabbage,Rangpur,10.0,61.0,5119.0,4968.0,30.6,42.7,139.4,10.0
2022-04-06,2022,4,Summer,Rice,Khulna,110.0,148.5,2164.0,1543.0,33.0,43.7,108.1,109.23
2022-04-06,2022,4,Summer,Potato,Mymensingh,24.96,67.1,1881.0,1723.0,35.2,42.6,103.3,26.25
2022-04-07,2022,4,Summer,Potato,Sylhet,21.38,89.8,1497.0,1927.0,35.3,57.9,25.7,20.51
2022-04-08,2022,4,Summer,Onion,Barisal,50.1,103.7,3003.0,3398.0,36.8,55.6,83.4,47.84
2022-04-08,2022,4,Summer,Cauliflower,Rangpur,15.0,87.3,3471.0,3764.0,33.9,52.3,10.6,20.46
2022-04-08,2022,4,Summer,Potato,Barisal,22.4,137.4,5291.0,4345.0,32.3,53.6,5.5,24.11
2022-04-08,2022,4,Summer,Wheat,Dhaka,88.98,140.0,5700.0,6900.0,36.7,70.0,135.5,90.0
2022-04-10,2022,4,Summer,Cauliflower,Sylhet,18.0,116.9,2040.0,1600.0,31.2,47.4,42.8,15.0
2022-04-10,2022,4,Summer,Tomato,Chittagong,41.21,144.1,2898.0,2413.0,37.6,54.3,71.0,43.92
2022-04-10,2022,4,Summer,Eggplant,Rangpur,29.52,136.7,3562.0,3517.0,36.7,43.8,82.0,31.37
2022-04-10,2022,4,Summer,Eggplant,Barisal,29.32,132.5,2252.0,2551.0,28.6,56.0,116.2,28.02
2022-04-10,2022,4,Summer,Rice,Chittagong,108.33,117.7,5814.0,7275.0,31.3,40.2,140.7,109.45
2022-04-11,2022,4,Summer,Rice,Mymensingh,110.0,66.5,3475.0,3442.0,28.8,58.1,116.7,107.44
2022-04-11,2022,4,Summer,Cauliflower,Khulna,15.0,149.1,1196.0,996.0,29.3,50.6,9.8,15.0
2022-04-11,2022,4,Summer,Eggplant,Mymensingh,58.64,63.7,4479.0,5483.0,34.6,56.6,24.5,56.11
2022-04-11,2022,4,Summer,Cabbage,Barisal,10.0,82.4,4627.0,3735.0,29.6,69.1,21.5,12.51
2022-04-11,2022,4,Summer,Rice,Rajshahi,110.0,87.8,5788.0,6039.0,33.7,64.0,104.5,110.0
2022-04-12,2022,4,Summer,Tomato,Rajshahi,31.93,146.8,5679.0,6629.0,30.7,52.0,106.0,29.17
2022-04-13,2022,4,Summer,Cabbage,Chittagong,11.24,134.0,5128.0,4316.0,33.7,55.0,22.5,11.18
2022-04-13,2022,4,Summer,Wheat,Mymensingh,90.0,113.4,5461.0,3884.0,33.5,57.6,19.7,88.62
2022-04-13,2022,4,Summer,Wheat,Sylhet,90.0,86.3,2738.0,2366.0,36.7,46.8,6.4,89.78
2022-04-13,2022,4,Summer,Wheat,Khulna,90.0,98.2,3172.0,3500.0,34.9,44.4,32.6,89.26
2022-04-13,2022,4,Summer,Tomato,Rajshahi,40.08,91.3,4427.0,4468.0,33.9,48.9,22.3,38.07
2022-04-13,2022,4,Summer,Tomato,Rajshahi,78.73,95.8,3147.0,3692.0,30.5,65.0,98.7,80.3
2022-04-14,2022,4,Summer,Eggplant,Dhaka,31.62,141.6,4363.0,5334.0,30.0,56.4,85.1,33.37
2022-04-15,2022,4,Summer,Rice,Barisal,110.0,123.0,62825.0,5101.0,30.4,52.9,93.9,533.91
2022-04-15,2022,4,Summer,Eggplant,Barisal,32.1,88.0,5412.0,6350.0,31.6,49.1,141.3,30.1
2022-04-15,2022,4,Summer,Cabbage,Chittagong,17.04,118.6,72104.0,4547.0,32.6,45.9,135.3,14.13
2022-04-16,2022,4,Summer,Tomato,Sylhet,44.22,112.6,1222.0,1116.0,35.3,48.4,42.1,43.19
2022-04-16,2022,4,Summer,Rice,Chittagong,110.0,111.0,2647.0,1955.0,29.8,63.0,45.0,110.0
2022-04-16,2022,4,Summer,Eggplant,Chittagong,51.13,96.2,2249.0,1682.0,28.5,66.1,57.4,49.57
2022-04-16,2022,4,Summer,Cabbage,Rangpur,11.88,128.6,4179.0,4854.0,37.3,61.2,69.9,10.0
2022-04-17,2022,4,Summer,Wheat,Rangpur,84.18,147.8,1891.0,2191.0,37.2,59.3,116.8,87.38
2022-04-17,2022,4,Summer,Rice,Rangpur,109.47,76.4,5541.0,6498.0,36.7,57.0,112.9,110.0
2022-04-17,2022,4,Summer,Potato,Mymensingh,18.86,63.5,4036.0,3423.0,36.8,41.7,147.0,16.82
2022-04-17,2022,4,Summer,Eggplant,Barisal,33.37,143.0,4300.0,4553.0,37.9,54.4,37.1,33.12
2022-04-18,2022,4,Summer,Cauliflower,Khulna,18.09,83.9,1388.0,1530.0,32.4,48.3,17.8,18.86
2022-04-18,2022,4,Summer,Cauliflower,Chittagong,23.88,73.8,3718.0,4486.0,31.4,50.2,117.7,29.3
2022-04-18,2022,4,Summer,Wheat,Barisal,90.0,110.1,4730.0,6095.0,36.8,65.7,140.6,90.0
2022-04-18,2022,4,Summer,Onion,Sylhet,67.43,89.2,4931.0,5155.0,29.4,61.4,106.2,66.93
2022-04-19,2022,4,Summer,Tomato,Rajshahi,44.94,99.6,2148.0,2706.0,31.3,40.1,102.4,47.35
2022-04-19,2022,4,Summer,Eggplant,Mymensingh,70.0,129.6,5609.0,5283.0,36.7,53.9,27.1,70.0
2022-04-20,2022,4,Summer,Cabbage,Sylhet,10.79,92.6,5744.0,5179.0,37.3,53.8,59.1,12.5
2022-04-20,2022,4,Summer,Eggplant,Dhaka,51.51,52.6,4772.0,3593.0,29.4,67.2,119.1,53.39
2022-04-21,2022,4,Summer,Cabbage,Rangpur,19.97,122.1,5718.0,6062.0,31.5,57.3,35.8,22.96
2022-04-21,2022,4,Summer,Onion,Dhaka,49.81,96.4,3182.0,3412.0,29.0,59.5,NULL,47.68
2022-04-21,2022,4,Summer,Cauliflower,Chittagong,15.0,98.5,5643.0,5593.0,33.7,47.4,125.5,55.4
2022-04-23,2022,4,Summer,Cabbage,Chittagong,10.2,108.3,5513.0,4778.0,32.3,50.5,56.8,10.0
2022-04-23,2022,4,Summer,Tomato,Dhaka,49.41,131.6,4122.0,4275.0,29.9,62.4,73.7,48.52
2022-04-23,2022,4,Summer,Eggplant,Barisal,48.69,120.8,3629.0,3231.0,37.4,68.7,132.6,46.02
2022-04-24,2022,4,Summer,Cauliflower,Sylhet,18.16,106.3,2177.0,2524.0,37.3,47.6,144.4,19.52
2022-04-24,2022,4,Summer,Potato,Rangpur,25.44,138.9,5768.0,6622.0,35.1,69.5,121.5,25.38
2022-04-24,2022,4,Summer,Onion,Dhaka,25.31,58.5,5666.0,7104.0,34.3,41.8,19.5,26.87
2022-04-24,2022,4,Summer,Cabbage,Sylhet,15.51,107.4,1843.0,1328.0,28.7,63.2,136.4,14.43
2022-04-24,2022,4,Summer,Tomato,Rangpur,80.99,53.6,4925.0,3670.0,34.0,41.1,136.5,78.73
2022-04-24,2022,4,Summer,Eggplant,Dhaka,28.79,133.2,4474.0,5093.0,35.2,64.5,32.0,31.53
2022-04-26,2022,4,Summer,Rice,Khulna,106.82,112.3,3513.0,3390.0,28.5,48.0,24.0,105.83
2022-04-26,2022,4,Summer,Cabbage,Mymensingh,13.07,95.4,5381.0,6659.0,36.8,42.7,52.0,13.8
2022-04-26,2022,4,Summer,Eggplant,Barisal,43.21,149.1,1373.0,?,28.6,63.7,106.5,46.53
2022-04-26,2022,4,Summer,Eggplant,Chittagong,47.32,74.1,3416.0,3396.0,30.8,63.2,75.0,45.69
2022-04-26,2022,4,Summer,Wheat,Rajshahi,90.0,70.2,2632.0,2693.0,30.1,63.1,117.1,90.0
2022-04-26,2022,4,Summer,Tomato,Barisal,52.74,94.7,4781.0,5890.0,34.3,45.9,73.0,55.29
2022-04-27,2022,4,Summer,Cabbage,Mymensingh,20.82,123.0,2640.0,2343.0,30.5,68.6,104.6,19.97
2022-04-27,2022,4,Summer,Potato,Chittagong,18.9,147.9,4067.0,3232.0,36.7,NULL,103.2,17.77
2022-04-27,2022,4,Summer,Onion,Rangpur,53.23,143.5,4391.0,4405.0,34.5,66.4,83.9,53.59
2022-04-27,2022,4,Summer,Cabbage,Rajshahi,13.19,117.4,5465.0,4025.0,31.2,45.8,77.4,13.81
2022-04-28,2022,4,Summer,Cauliflower,Barisal,16.0,95.3,4756.0,3844.0,28.2,61.1,130.1,16.55
2022-04-28,2022,4,Summer,Tomato,Barisal,37.09,102.0,4740.0,4024.0,37.2,58.9,116.2,37.4
2022-04-28,2022,4,Summer,Potato,Mymensingh,12.5,73.2,3643.0,4266.0,30.8,41.9,121.1,13.1
2022-04-29,2022,4,Summer,Cabbage,Barisal,15.82,78.3,2574.0,2709.0,38.0,54.7,26.5,18.31
2022-04-29,2022,4,summer,Rice,Rangpur,110.0,73.6,5840.0,5402.0,28.3,67.9,126.7,110.0
2022-04-29,2022,4,Summer,Cauliflower,Khulna,15.0,74.6,4928.0,3709.0,30.5,45.8,83.9,15.0
2022-04-29,2022,4,Summer,Rice,Mymensingh,110.0,50.7,5602.0,6293.0,35.0,69.9,146.4,110.0
2022-04-29,2022,4,Summer,Wheat,Mymensingh,90.0,75.8,1670.0,1688.0,33.0,55.0,120.0,88.95
2022-04-29,2022,4,Summer,Potato,Khulna,12.7,145.4,2479.0,2260.0,30.0,50.3,123.8,12.5
2022-04-30,2022,4,Summer,Potato,Rangpur,14.95,85.4,1673.0,1916.0,35.6,51.5,117.6,15.55
2022-04-30,2022,4,Summer,Rice,Rajshahi,105.86,146.6,4680.0,6001.0,30.1,61.7,62.7,105.35
2022-05-01,2022,5,Summer,Eggplant,Barisal,36.68,122.8,5050.0,5743.0,32.1,65.1,91.7,34.15
2022-05-02,2022,5,Summer,Onion,Rangpur,44.3,94.3,4885.0,6321.0,31.1,58.6,93.4,47.57
2022-05-02,2022,5,Summer,Onion,Khulna,76.14,98.5,4677.0,5087.0,36.4,61.7,32.8,80.0
2022-05-02,2022,5,Summer,Potato,Mymensingh,25.59,66.9,2462.0,3092.0,28.8,40.5,63.0,27.73
2022-05-03,2022,5,Summer,Tomato,Dhaka,38.44,76.6,3985.0,5113.0,33.8,46.8,12.4,40.86
2022-05-03,2022,5,Summer,Cauliflower,Barisal,15.0,97.3,5468.0,4546.0,32.0,57.4,58.8,15.0
2022-05-04,2022,5,Summer,Eggplant,Chittagong,29.3,63.1,1176.0,1069.0,34.9,44.2,69.1,31.11
2022-05-04,2022,5,Summer,Cauliflower,Mymensingh,15.0,129.7,1463.0,1334.0,36.6,40.6,29.5,15.5
2022-05-04,2022,5,Summer,Cabbage,Sylhet,16.71,72.4,4952.0,4215.0,36.1,64.0,56.1,19.1
2022-05-04,2022,5,Summer,Cauliflower,Sylhet,15.0,93.3,1343.0,1734.0,31.6,69.5,94.5,20.47
2022-05-05,2022,5,Summer,Tomato,Rajshahi,43.72,73.0,3607.0,3057.0,33.5,68.3,53.9,44.09
2022-05-05,2022,5,Summer,Cabbage,Chittagong,13.91,103.5,1549.0,1958.0,37.7,53.0,76.4,16.7
2022-05-06,2022,5,Summer,Tomato,Rangpur,28.07,73.5,2634.0,2682.0,37.5,66.3,126.9,31.7
2022-05-06,2022,5,Summer,Tomato,Sylhet,36.6,113.0,4023.0,4474.0,34.3,59.1,77.8,38.81
2022-05-06,2022,5,Summer,Cabbage,Rangpur,13.32,68.1,2080.0,2289.0,32.8,51.7,70.9,18.07
2022-05-07,2022,5,Summer,Wheat,Chittagong,90.0,128.5,3290.0,3505.0,35.8,64.9,146.1,88.82
2022-05-07,2022,5,Summer,Cabbage,Rajshahi,12.78,137.6,5106.0,5094.0,37.2,59.2,105.5,11.11
2022-05-07,2022,5,Summer,Wheat,Sylhet,90.0,109.2,2172.0,2742.0,29.2,52.7,110.4,90.0
2022-05-08,2022,5,Summer,Wheat,Rajshahi,87.38,64.7,2568.0,2755.0,36.4,57.9,15.3,88.66
2022-05-08,2022,5,Summer,Rice,Rangpur,110.0,73.2,1849.0,1332.0,33.7,69.7,146.3,110.0
2022-05-09,2022,5,Summer,Eggplant,Chittagong,30.44,140.5,3726.0,2645.0,33.2,47.3,25.8,27.1
2022-05-09,2022,5,Summer,Potato,Rangpur,42.73,87.9,3503.0,2665.0,32.8,65.9,99.4,43.25
